ticker,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return,data_points
DVN,0.31456938815618396,0.5801211725602355,0.5422477286390049,-0.7935627967768656,16.129362321652383,-0.4651072285518424,12.76839552572468,-0.26946787263888605,1256
DXCM,0.21853808879591918,0.4916521873201636,0.44449733863099306,-0.6069158306033109,15.110048120288683,-1.6302310429050049,26.322012004166645,-0.3714239479255842,1256
FANG,0.3986077971939592,0.5897938891613291,0.6758425350265475,-0.8376406659861437,14.762193723858172,-0.7452165325032742,23.70611205650879,0.08426970413691581,1256
DLR,0.18254775436918802,0.3233179460902589,0.564607552957259,-0.4851522353565042,14.479251007394437,0.30098469996360594,5.321860595359652,0.3504504637891095,1256
DG,-0.07094255039673403,0.337661248234867,-0.21009976942153732,-0.7090313964322362,14.71229977170115,-3.3139895355097693,50.90247782913958,-0.4322153515297238,1256
DLTR,0.034920091295159494,0.39730000444202473,0.08789350844383176,-0.6483800641047947,14.810726447072389,-0.296624602903646,18.577408226219358,-0.4736360785868976,1256
D,-0.0009718617772145333,0.28318234865680497,-0.003431929220957039,-0.521999317395266,15.246845998696386,0.10248432514146065,15.044268749472405,0.20457851754862366,1256
DPZ,0.14638323983281865,0.3289115123561171,0.4450535610146946,-0.4781289329376634,13.371339740498726,1.5987976349149402,24.45602445605427,0.03413943001683406,1256
DASH,0.16843461253214453,0.6067284179575483,0.27761121376043674,-0.8249379958548102,15.243360819460241,0.2694902533152838,2.5927449287324316,0.7150369820031461,1019
DOV,0.1636801160858452,0.29480406310378854,0.5552166220593102,-0.4524091077120097,13.672110296646158,-0.45529143175008774,12.236106040412382,0.22505710905401588,1256
DOW,0.057641802483101134,0.3603510745565966,0.1599601237599416,-0.5807342464950526,15.451268956599689,-0.4374278154959119,16.277470618424026,-0.2411582605100404,1256
DHI,0.3368313459912935,0.40988372068347234,0.8217729297217133,-0.5361804581289761,14.972026887294982,-0.2626276480184326,6.3619853070046,-0.07414905085997592,1256
DTE,0.0953664099927074,0.2738873989873318,0.34819568313589494,-0.42447434207364515,14.040700737073186,-0.5524355050865447,15.041555305869231,0.13302215894174507,1256
DUK,0.11228688615214444,0.2466004010822758,0.455339430346997,-0.37371850660740474,14.96837196285726,0.17109769839170513,12.642654329373098,0.1552766986953753,1256
DD,0.12033330648082896,0.3407648075298372,0.35312715345551826,-0.5392244436255746,16.041934914763445,-0.11930043117904755,7.336799968066314,0.00643500906647354,1256
